orthogroup,assignment_status,protein_count,species_count
OG0004363,orthogroup,2,2
OG0004364,orthogroup,2,2
OG0004365,orthogroup,2,2
OG0004366,orthogroup,2,2
OG0004367,orthogroup,2,2
OG0004368,orthogroup,2,2
OG0004369,orthogroup,2,2
OG0004370,orthogroup,2,2
OG0004371,orthogroup,2,2
OG0004372,orthogroup,2,2
OG0004373,orthogroup,2,2
OG0004374,orthogroup,2,2
OG0004375,orthogroup,2,2
OG0004376,orthogroup,2,2
OG0004377,orthogroup,2,2
OG0004378,orthogroup,2,2
OG0004379,orthogroup,2,2
OG0004380,orthogroup,2,2
OG0004381,orthogroup,2,2
OG0004382,orthogroup,2,2
OG0004383,orthogroup,2,2
OG0004384,orthogroup,2,2
OG0004385,orthogroup,2,2
OG0004386,orthogroup,2,1
OG0004387,orthogroup,2,1
OG0004388,orthogroup,2,2
OG0004389,orthogroup,2,2
OG0004390,orthogroup,2,2
OG0004391,orthogroup,2,2
OG0004392,orthogroup,2,2
OG0004393,orthogroup,2,2
OG0004394,orthogroup,2,2
OG0004395,orthogroup,2,2
OG0004396,orthogroup,2,2
OG0004397,orthogroup,2,2
OG0004398,orthogroup,2,2
OG0004399,orthogroup,2,2
OG0004400,orthogroup,2,2
OG0004401,orthogroup,2,2
OG0004402,orthogroup,2,2
OG0004403,orthogroup,2,2
OG0004404,orthogroup,2,2
OG0004405,orthogroup,2,2
OG0004406,orthogroup,2,2
OG0004407,orthogroup,2,2
OG0004408,orthogroup,2,2
OG0004409,orthogroup,2,2
OG0004410,orthogroup,2,2
OG0004411,orthogroup,2,2
OG0004412,orthogroup,2,2
OG0004413,orthogroup,2,2
OG0004414,orthogroup,2,2
OG0004415,orthogroup,2,2
OG0004416,orthogroup,2,2
OG0004417,orthogroup,2,2
OG0004418,orthogroup,2,2
OG0004419,orthogroup,2,2
OG0004420,orthogroup,2,2
OG0004421,orthogroup,2,2
OG0004422,orthogroup,2,2
OG0004423,orthogroup,2,2
OG0004424,orthogroup,2,2
OG0004425,orthogroup,2,2
OG0004426,orthogroup,2,2
OG0004427,orthogroup,2,2
OG0004428,orthogroup,2,2
OG0004429,orthogroup,2,2
OG0004430,orthogroup,2,2
OG0004431,orthogroup,2,2
OG0004432,orthogroup,2,2
OG0004433,orthogroup,2,2
OG0004434,orthogroup,2,2
OG0004435,orthogroup,2,2
OG0004436,orthogroup,2,2
OG0004437,orthogroup,2,2
OG0004438,orthogroup,2,2
OG0004439,orthogroup,2,2
OG0004440,orthogroup,2,2
OG0004441,orthogroup,2,2
OG0004442,orthogroup,2,2
OG0004443,orthogroup,2,2
OG0004444,orthogroup,2,2
OG0004445,orthogroup,2,2
OG0004446,orthogroup,2,2
OG0004447,orthogroup,2,2
OG0004448,orthogroup,2,2
OG0004449,orthogroup,2,1
OG0004450,orthogroup,2,2
OG0004451,orthogroup,2,2
OG0004452,orthogroup,2,2
OG0004453,orthogroup,2,2
OG0004454,orthogroup,2,2
OG0004455,orthogroup,2,2
OG0004456,orthogroup,2,2
OG0004457,orthogroup,2,2
OG0004458,orthogroup,2,2
OG0004459,orthogroup,2,2
OG0004460,orthogroup,2,2
OG0004461,orthogroup,2,2
OG0004462,orthogroup,2,2
OG0004463,orthogroup,2,2
OG0004464,orthogroup,2,2
OG0004465,orthogroup,2,2
OG0004466,orthogroup,2,2
OG0004467,orthogroup,2,2
OG0004468,orthogroup,2,2
OG0004469,orthogroup,2,2
OG0004470,orthogroup,2,2
OG0004471,orthogroup,2,2
OG0004472,orthogroup,2,2
OG0004473,orthogroup,2,2
OG0004474,orthogroup,2,2
OG0004475,orthogroup,2,2
OG0004476,orthogroup,2,2
OG0004477,orthogroup,2,2
OG0004478,orthogroup,2,2
OG0004479,orthogroup,2,2
OG0004480,orthogroup,2,2
OG0004481,orthogroup,2,2
OG0004482,orthogroup,2,2
OG0004483,orthogroup,2,2
OG0004484,orthogroup,2,2
OG0004485,orthogroup,2,2
OG0004486,orthogroup,2,2
OG0004487,orthogroup,2,2
OG0004488,orthogroup,2,2
OG0004489,orthogroup,2,2
OG0004490,orthogroup,2,2
OG0004491,orthogroup,2,2
OG0004492,orthogroup,2,2
OG0004493,orthogroup,2,2
OG0004494,orthogroup,2,2
OG0004495,orthogroup,2,2
OG0004496,orthogroup,2,2
OG0004497,orthogroup,2,2
OG0004498,orthogroup,2,2
OG0004499,orthogroup,2,2
OG0004500,orthogroup,2,2
OG0004501,orthogroup,2,2
OG0004502,orthogroup,2,2
OG0004503,orthogroup,2,2
OG0004504,orthogroup,2,2
OG0004505,orthogroup,2,2
OG0004506,orthogroup,2,2
OG0004507,orthogroup,2,2
OG0004508,orthogroup,2,2
OG0004509,orthogroup,2,2
OG0004510,orthogroup,2,2
OG0004511,orthogroup,2,2
OG0004512,orthogroup,2,2
OG0004513,orthogroup,2,2
OG0004514,orthogroup,2,2
OG0004515,orthogroup,2,2
OG0004516,orthogroup,2,2
OG0004517,orthogroup,2,1
OG0004518,orthogroup,2,2
OG0004519,orthogroup,2,2
OG0004520,orthogroup,2,2
OG0004521,orthogroup,2,1
OG0004522,orthogroup,2,1
OG0004523,orthogroup,2,2
OG0004524,orthogroup,2,2
OG0004525,orthogroup,2,2
OG0004526,orthogroup,2,2
OG0004527,orthogroup,2,2
OG0004528,orthogroup,2,1
OG0004529,orthogroup,2,2
OG0004530,orthogroup,2,1
OG0004531,orthogroup,2,2
OG0004532,orthogroup,2,2
OG0004533,orthogroup,2,1
OG0004534,orthogroup,2,2
OG0004535,orthogroup,2,2
OG0004536,orthogroup,2,2
OG0004537,orthogroup,2,2
OG0004538,orthogroup,2,2
OG0004539,orthogroup,2,1
OG0004540,orthogroup,2,2
OG0004541,orthogroup,2,2
OG0004542,orthogroup,2,2
OG0004543,orthogroup,2,2
OG0004544,orthogroup,2,2
OG0004545,orthogroup,2,2
OG0004546,orthogroup,2,2
OG0004547,orthogroup,2,2
OG0004548,orthogroup,2,2
OG0004549,orthogroup,2,2
OG0004550,orthogroup,2,2
OG0004551,orthogroup,2,2
OG0004552,orthogroup,2,2
OG0004553,orthogroup,2,2
OG0004554,orthogroup,2,2
OG0004555,orthogroup,2,2
OG0004556,orthogroup,2,2
OG0004557,orthogroup,2,2
OG0004558,orthogroup,2,1
OG0004559,orthogroup,2,2
OG0004560,orthogroup,2,1
OG0004561,orthogroup,2,2
OG0004562,orthogroup,2,2
OG0004563,orthogroup,2,2
OG0004564,orthogroup,2,2
OG0004565,orthogroup,2,1
OG0004566,orthogroup,2,2
OG0004567,orthogroup,2,2
OG0004568,orthogroup,2,2
OG0004569,orthogroup,2,2
OG0004570,orthogroup,2,2
OG0004571,orthogroup,2,2
OG0004572,orthogroup,2,2
OG0004573,orthogroup,2,2
OG0004574,orthogroup,2,2
OG0004575,orthogroup,2,2
OG0004576,orthogroup,2,2
OG0004577,orthogroup,2,1
OG0004578,orthogroup,2,2
OG0004579,orthogroup,2,2
OG0004580,orthogroup,2,2
OG0004581,orthogroup,2,2
OG0004582,orthogroup,2,2
OG0004583,orthogroup,2,2
OG0004584,orthogroup,2,2
OG0004585,orthogroup,2,2
OG0004586,orthogroup,2,2
OG0004587,orthogroup,2,1
OG0004588,orthogroup,2,2
OG0004589,orthogroup,2,2
OG0004590,orthogroup,2,2
OG0004591,orthogroup,2,2
OG0004592,orthogroup,2,2
OG0004593,orthogroup,2,2
OG0004594,orthogroup,2,2
OG0004595,orthogroup,2,2
OG0004596,orthogroup,2,2
OG0004597,orthogroup,2,2
OG0004598,orthogroup,2,2
OG0004599,orthogroup,2,2
OG0004600,orthogroup,2,2
OG0004601,orthogroup,2,2
OG0004602,orthogroup,2,2
OG0004603,orthogroup,2,2
OG0004604,orthogroup,2,2
OG0004605,orthogroup,2,2
OG0004606,orthogroup,2,2
OG0004607,orthogroup,2,2
OG0004608,orthogroup,2,2
OG0004609,orthogroup,2,2
OG0004610,orthogroup,2,2
OG0004611,orthogroup,2,2
OG0004612,orthogroup,2,2
OG0004613,orthogroup,2,2
OG0004614,orthogroup,2,2
OG0004615,orthogroup,2,2
OG0004616,orthogroup,2,2
OG0004617,orthogroup,2,1
OG0004618,orthogroup,2,2
OG0004619,orthogroup,2,2
OG0004620,orthogroup,2,2
OG0004621,orthogroup,2,2
OG0004622,orthogroup,2,2
OG0004623,orthogroup,2,2
OG0004624,orthogroup,2,2
OG0004625,orthogroup,2,2
OG0004626,orthogroup,2,2
OG0004627,orthogroup,2,2
OG0004628,orthogroup,2,2
OG0004629,orthogroup,2,1
OG0004630,orthogroup,2,2
OG0004631,orthogroup,2,2
OG0004632,orthogroup,2,2
OG0004633,orthogroup,2,2
OG0004634,orthogroup,2,2
OG0004635,orthogroup,2,2
OG0004636,orthogroup,2,2
OG0004637,orthogroup,2,2
OG0004638,orthogroup,2,2
OG0004639,orthogroup,2,2
OG0004640,orthogroup,2,2
OG0004641,orthogroup,2,2
OG0004642,orthogroup,2,2
OG0004643,orthogroup,2,2
OG0004644,orthogroup,2,2
OG0004645,orthogroup,2,2
OG0004646,orthogroup,2,2
OG0004647,orthogroup,2,2
OG0004648,orthogroup,2,2
OG0004649,orthogroup,2,2
OG0004650,orthogroup,2,2
OG0004651,orthogroup,2,2
OG0004652,orthogroup,2,2
OG0004653,orthogroup,2,2
OG0004654,orthogroup,2,2
OG0004655,orthogroup,2,2
OG0004656,orthogroup,2,2
OG0004657,orthogroup,2,2
OG0004658,orthogroup,2,2
OG0004659,orthogroup,2,2
OG0004660,orthogroup,2,2
OG0004661,orthogroup,2,2
OG0004662,orthogroup,2,2
OG0004663,orthogroup,2,2
OG0004664,orthogroup,2,2
OG0004665,orthogroup,2,2
OG0004666,orthogroup,2,2
OG0004667,orthogroup,2,2
OG0004668,orthogroup,2,2
OG0004669,orthogroup,2,2
OG0004670,orthogroup,2,2
OG0004671,orthogroup,2,2
OG0004672,orthogroup,2,2
OG0004673,orthogroup,2,2
OG0004674,orthogroup,2,2
OG0004675,orthogroup,2,2
OG0004676,orthogroup,2,2
OG0004677,orthogroup,2,2
OG0004678,orthogroup,2,2
OG0004679,orthogroup,2,2
OG0004680,orthogroup,2,2
OG0004681,orthogroup,2,2
OG0004682,orthogroup,2,2
OG0004683,orthogroup,2,2
OG0004684,orthogroup,2,2
OG0004685,orthogroup,2,2
OG0004686,orthogroup,2,2
OG0004687,orthogroup,2,2
OG0004688,orthogroup,2,2
OG0004689,orthogroup,2,2
OG0004690,orthogroup,2,2
OG0004691,orthogroup,2,2
OG0004692,orthogroup,2,2
OG0004693,orthogroup,2,2
OG0004694,orthogroup,2,2
OG0004695,orthogroup,2,2
OG0004696,orthogroup,2,1
OG0004697,orthogroup,2,2
OG0004698,orthogroup,2,2
OG0004699,orthogroup,2,2
OG0004700,orthogroup,2,2
OG0004701,orthogroup,2,2
OG0004702,orthogroup,2,2
OG0004703,orthogroup,2,2
OG0004704,orthogroup,2,2
OG0004705,orthogroup,2,2
OG0004706,orthogroup,2,2
OG0004707,orthogroup,2,2
OG0004708,orthogroup,2,2
OG0004709,orthogroup,2,2
OG0004710,orthogroup,2,2
OG0004711,orthogroup,2,2
OG0004712,orthogroup,2,2
OG0004713,orthogroup,2,2
OG0004714,orthogroup,2,2
OG0004715,orthogroup,2,2
OG0004716,orthogroup,2,2
OG0004717,orthogroup,2,2
OG0004718,orthogroup,2,2
OG0004719,orthogroup,2,2
OG0004720,orthogroup,2,2
OG0004721,orthogroup,2,2
OG0004722,orthogroup,2,2
OG0004723,orthogroup,2,2
OG0004724,orthogroup,2,2
OG0004725,orthogroup,2,2
OG0004726,orthogroup,2,2
OG0004727,orthogroup,2,2
OG0004728,orthogroup,2,2
OG0004729,orthogroup,2,2
OG0004730,orthogroup,2,2
OG0004731,orthogroup,2,2
OG0004732,orthogroup,2,2
OG0004733,orthogroup,2,2
OG0004734,orthogroup,2,2
OG0004735,orthogroup,2,2
OG0004736,orthogroup,2,2
OG0004737,orthogroup,2,2
OG0004738,orthogroup,2,2
OG0004739,orthogroup,2,2
OG0004740,orthogroup,2,2
OG0004741,orthogroup,2,2
OG0004742,orthogroup,2,2
OG0004743,orthogroup,2,2
OG0004744,orthogroup,2,2
OG0004745,orthogroup,2,2
OG0004746,orthogroup,2,2
OG0004747,orthogroup,2,2
OG0004748,orthogroup,2,2
OG0004749,orthogroup,2,2
OG0004750,orthogroup,2,2
OG0004751,orthogroup,2,2
OG0004752,orthogroup,2,2
OG0004753,orthogroup,2,2
OG0004754,orthogroup,2,2
OG0004755,orthogroup,2,2
OG0004756,orthogroup,2,2
OG0004757,orthogroup,2,2
OG0004758,orthogroup,2,2
OG0004759,orthogroup,2,1
OG0004760,orthogroup,2,2
OG0004761,orthogroup,2,2
OG0004762,orthogroup,2,2
OG0004763,orthogroup,2,2
OG0004764,orthogroup,2,2
OG0004765,orthogroup,2,2
OG0004766,orthogroup,2,2
OG0004767,orthogroup,2,2
OG0004768,orthogroup,2,2
OG0004769,orthogroup,2,2
OG0004770,orthogroup,2,2
OG0004771,orthogroup,2,2
OG0004772,orthogroup,2,2
OG0004773,orthogroup,2,2
OG0004774,orthogroup,2,2
OG0004775,orthogroup,2,2
OG0004776,orthogroup,2,2
OG0004777,orthogroup,2,2
OG0004778,orthogroup,2,2
OG0004779,orthogroup,2,2
OG0004780,orthogroup,2,1
OG0004781,orthogroup,2,2
OG0004782,orthogroup,2,2
OG0004783,orthogroup,2,2
OG0004784,orthogroup,2,2
OG0004785,orthogroup,2,2
OG0004786,orthogroup,2,2
OG0004787,orthogroup,2,2
OG0004788,orthogroup,2,2
OG0004789,orthogroup,2,2
OG0004790,orthogroup,2,2
OG0004791,orthogroup,2,2
OG0004792,orthogroup,2,2
OG0004793,orthogroup,2,2
OG0004794,orthogroup,2,2
OG0004795,orthogroup,2,2
OG0004796,orthogroup,2,2
OG0004797,orthogroup,2,2
OG0004798,orthogroup,2,2
OG0004799,orthogroup,2,2
OG0004800,orthogroup,2,2
OG0004801,orthogroup,2,1
OG0004802,orthogroup,2,2
OG0004803,orthogroup,2,2
OG0004804,orthogroup,2,2
OG0004805,orthogroup,2,2
OG0004806,orthogroup,2,2
OG0004807,orthogroup,2,2
OG0004808,orthogroup,2,2
OG0004809,orthogroup,2,2
OG0004810,orthogroup,2,2
OG0004811,orthogroup,2,2
OG0004812,orthogroup,2,2
OG0004813,orthogroup,2,2
OG0004814,orthogroup,2,2
OG0004815,orthogroup,2,2
OG0004816,orthogroup,2,2
OG0004817,orthogroup,2,2
OG0004818,orthogroup,2,2
OG0004819,orthogroup,2,2
OG0004820,orthogroup,2,2
OG0004821,orthogroup,2,2
OG0004822,orthogroup,2,2
OG0004823,orthogroup,2,2
OG0004824,orthogroup,2,2
OG0004825,orthogroup,2,2
OG0004826,orthogroup,2,2
OG0004827,orthogroup,2,2
OG0004828,orthogroup,2,2
OG0004829,orthogroup,2,2
OG0004830,orthogroup,2,2
OG0004831,orthogroup,2,2
OG0004832,orthogroup,2,2
OG0004833,orthogroup,2,2
OG0004834,orthogroup,2,2
OG0004835,orthogroup,2,2
OG0004836,orthogroup,2,2
OG0004837,orthogroup,2,2
OG0004838,orthogroup,2,2
OG0004839,orthogroup,2,2
OG0004840,orthogroup,2,2
OG0004841,orthogroup,2,2
OG0004842,orthogroup,2,2
OG0004843,orthogroup,2,2
OG0004844,orthogroup,2,2
OG0004845,orthogroup,2,2
OG0004846,orthogroup,2,2
OG0004847,orthogroup,2,1
OG0004848,orthogroup,2,2
OG0004849,orthogroup,2,2
OG0004850,orthogroup,2,2
OG0004851,orthogroup,2,2
OG0004852,orthogroup,2,2
OG0004853,orthogroup,2,2
OG0004854,orthogroup,2,2
OG0004855,orthogroup,2,2
OG0004856,orthogroup,2,2
OG0004857,orthogroup,2,2
OG0004858,orthogroup,2,2
OG0004859,orthogroup,2,2
OG0004860,orthogroup,2,2
OG0004861,orthogroup,2,2
OG0004862,orthogroup,2,2
OG0004863,orthogroup,2,2
OG0004864,orthogroup,2,2
OG0004865,orthogroup,2,2
OG0004866,orthogroup,2,2
OG0004867,orthogroup,2,2
OG0004868,orthogroup,2,2
OG0004869,orthogroup,2,2
OG0004870,orthogroup,2,2
OG0004871,orthogroup,2,2
OG0004872,orthogroup,2,2
OG0004873,orthogroup,2,2
OG0004874,orthogroup,2,2
OG0004875,orthogroup,2,1
OG0004876,orthogroup,2,2
OG0004877,orthogroup,2,1
OG0004878,orthogroup,2,1
OG0004879,orthogroup,2,1
OG0004880,orthogroup,2,1
OG0004881,orthogroup,2,2
OG0004882,orthogroup,2,1
OG0004883,orthogroup,2,1
OG0004884,orthogroup,2,1
OG0004885,orthogroup,2,1
OG0004886,orthogroup,2,1
OG0004887,orthogroup,2,1
OG0004888,orthogroup,2,1
OG0004889,orthogroup,2,2
OG0004890,orthogroup,2,2
OG0004891,orthogroup,2,2
OG0004892,orthogroup,2,1
OG0004893,orthogroup,2,1
OG0004894,orthogroup,2,1
OG0004895,orthogroup,2,1
OG0004896,orthogroup,2,1
OG0004897,orthogroup,2,1
OG0004898,orthogroup,2,1
OG0004899,orthogroup,2,1
OG0004900,orthogroup,2,1
OG0004901,orthogroup,2,1
OG0004902,orthogroup,2,2
OG0004903,orthogroup,2,2
OG0004904,orthogroup,2,2
OG0004905,orthogroup,2,2
OG0004906,orthogroup,2,1
OG0004907,orthogroup,2,1
OG0004908,orthogroup,2,1
OG0004909,orthogroup,2,2
OG0004910,orthogroup,2,1
OG0004911,orthogroup,2,1
OG0004912,orthogroup,2,1
OG0004913,orthogroup,2,1
OG0004914,orthogroup,2,1
OG0004915,orthogroup,2,1
OG0004916,orthogroup,2,1
OG0004917,orthogroup,2,2
OG0004918,orthogroup,2,1
OG0004919,orthogroup,2,2
OG0004920,orthogroup,2,2
OG0004921,orthogroup,2,1
OG0004922,orthogroup,2,1
OG0004923,orthogroup,2,2
OG0004924,orthogroup,2,2
OG0004925,orthogroup,2,1
OG0004926,orthogroup,2,1
OG0004927,orthogroup,2,1
OG0004928,orthogroup,2,1
OG0004929,orthogroup,2,1
OG0004930,orthogroup,2,1
OG0004931,orthogroup,2,1
OG0004932,orthogroup,2,1
OG0004933,orthogroup,2,1
OG0004934,orthogroup,2,1
OG0004935,unassigned,1,1
OG0004936,unassigned,1,1
OG0004937,unassigned,1,1
OG0004938,unassigned,1,1
OG0004939,unassigned,1,1
OG0004940,unassigned,1,1
OG0004941,unassigned,1,1
OG0004942,unassigned,1,1
OG0004943,unassigned,1,1
OG0004944,unassigned,1,1
OG0004945,unassigned,1,1
OG0004946,unassigned,1,1
OG0004947,unassigned,1,1
OG0004948,unassigned,1,1
OG0004949,unassigned,1,1
OG0004950,unassigned,1,1
OG0004951,unassigned,1,1
OG0004952,unassigned,1,1
OG0004953,unassigned,1,1
OG0004954,unassigned,1,1
OG0004955,unassigned,1,1
OG0004956,unassigned,1,1
OG0004957,unassigned,1,1
OG0004958,unassigned,1,1
OG0004959,unassigned,1,1
OG0004960,unassigned,1,1
OG0004961,unassigned,1,1
OG0004962,unassigned,1,1
OG0004963,unassigned,1,1
OG0004964,unassigned,1,1
OG0004965,unassigned,1,1
OG0004966,unassigned,1,1
OG0004967,unassigned,1,1
OG0004968,unassigned,1,1
OG0004969,unassigned,1,1
OG0004970,unassigned,1,1
OG0004971,unassigned,1,1
OG0004972,unassigned,1,1
OG0004973,unassigned,1,1
OG0004974,unassigned,1,1
OG0004975,unassigned,1,1
OG0004976,unassigned,1,1
OG0004977,unassigned,1,1
OG0004978,unassigned,1,1
OG0004979,unassigned,1,1
OG0004980,unassigned,1,1
OG0004981,unassigned,1,1
OG0004982,unassigned,1,1
OG0004983,unassigned,1,1
OG0004984,unassigned,1,1
OG0004985,unassigned,1,1
OG0004986,unassigned,1,1
OG0004987,unassigned,1,1
OG0004988,unassigned,1,1
OG0004989,unassigned,1,1
OG0004990,unassigned,1,1
OG0004991,unassigned,1,1
OG0004992,unassigned,1,1
OG0004993,unassigned,1,1
OG0004994,unassigned,1,1
OG0004995,unassigned,1,1
OG0004996,unassigned,1,1
OG0004997,unassigned,1,1
OG0004998,unassigned,1,1
OG0004999,unassigned,1,1
OG0005000,unassigned,1,1
OG0005001,unassigned,1,1
OG0005002,unassigned,1,1
OG0005003,unassigned,1,1
OG0005004,unassigned,1,1
OG0005005,unassigned,1,1
OG0005006,unassigned,1,1
OG0005007,unassigned,1,1
OG0005008,unassigned,1,1
OG0005009,unassigned,1,1
OG0005010,unassigned,1,1
OG0005011,unassigned,1,1
OG0005012,unassigned,1,1
OG0005013,unassigned,1,1
OG0005014,unassigned,1,1
OG0005015,unassigned,1,1
OG0005016,unassigned,1,1
OG0005017,unassigned,1,1
OG0005018,unassigned,1,1
OG0005019,unassigned,1,1
OG0005020,unassigned,1,1
OG0005021,unassigned,1,1
OG0005022,unassigned,1,1
OG0005023,unassigned,1,1
OG0005024,unassigned,1,1
OG0005025,unassigned,1,1
OG0005026,unassigned,1,1
OG0005027,unassigned,1,1
OG0005028,unassigned,1,1
OG0005029,unassigned,1,1
OG0005030,unassigned,1,1
OG0005031,unassigned,1,1
OG0005032,unassigned,1,1
OG0005033,unassigned,1,1
OG0005034,unassigned,1,1
OG0005035,unassigned,1,1
OG0005036,unassigned,1,1
OG0005037,unassigned,1,1
OG0005038,unassigned,1,1
OG0005039,unassigned,1,1
OG0005040,unassigned,1,1
OG0005041,unassigned,1,1
OG0005042,unassigned,1,1
OG0005043,unassigned,1,1
OG0005044,unassigned,1,1
OG0005045,unassigned,1,1
OG0005046,unassigned,1,1
OG0005047,unassigned,1,1
OG0005048,unassigned,1,1
OG0005049,unassigned,1,1
OG0005050,unassigned,1,1
OG0005051,unassigned,1,1
OG0005052,unassigned,1,1
OG0005053,unassigned,1,1
OG0005054,unassigned,1,1
OG0005055,unassigned,1,1
OG0005056,unassigned,1,1
OG0005057,unassigned,1,1
OG0005058,unassigned,1,1
OG0005059,unassigned,1,1
OG0005060,unassigned,1,1
OG0005061,unassigned,1,1
OG0005062,unassigned,1,1
OG0005063,unassigned,1,1
OG0005064,unassigned,1,1
OG0005065,unassigned,1,1
OG0005066,unassigned,1,1
OG0005067,unassigned,1,1
OG0005068,unassigned,1,1
OG0005069,unassigned,1,1
OG0005070,unassigned,1,1
OG0005071,unassigned,1,1
OG0005072,unassigned,1,1
OG0005073,unassigned,1,1
OG0005074,unassigned,1,1
OG0005075,unassigned,1,1
OG0005076,unassigned,1,1
OG0005077,unassigned,1,1
OG0005078,unassigned,1,1
OG0005079,unassigned,1,1
OG0005080,unassigned,1,1
OG0005081,unassigned,1,1
OG0005082,unassigned,1,1
OG0005083,unassigned,1,1
OG0005084,unassigned,1,1
OG0005085,unassigned,1,1
OG0005086,unassigned,1,1
OG0005087,unassigned,1,1
OG0005088,unassigned,1,1
OG0005089,unassigned,1,1
OG0005090,unassigned,1,1
OG0005091,unassigned,1,1
OG0005092,unassigned,1,1
OG0005093,unassigned,1,1
OG0005094,unassigned,1,1
OG0005095,unassigned,1,1
OG0005096,unassigned,1,1
OG0005097,unassigned,1,1
OG0005098,unassigned,1,1
OG0005099,unassigned,1,1
OG0005100,unassigned,1,1
OG0005101,unassigned,1,1
OG0005102,unassigned,1,1
OG0005103,unassigned,1,1
OG0005104,unassigned,1,1
OG0005105,unassigned,1,1
OG0005106,unassigned,1,1
OG0005107,unassigned,1,1
OG0005108,unassigned,1,1
OG0005109,unassigned,1,1
OG0005110,unassigned,1,1
OG0005111,unassigned,1,1
OG0005112,unassigned,1,1
OG0005113,unassigned,1,1
OG0005114,unassigned,1,1
OG0005115,unassigned,1,1
OG0005116,unassigned,1,1
OG0005117,unassigned,1,1
OG0005118,unassigned,1,1
OG0005119,unassigned,1,1
OG0005120,unassigned,1,1
OG0005121,unassigned,1,1
OG0005122,unassigned,1,1
OG0005123,unassigned,1,1
OG0005124,unassigned,1,1
OG0005125,unassigned,1,1
OG0005126,unassigned,1,1
OG0005127,unassigned,1,1
OG0005128,unassigned,1,1
OG0005129,unassigned,1,1
OG0005130,unassigned,1,1
OG0005131,unassigned,1,1
OG0005132,unassigned,1,1
OG0005133,unassigned,1,1
OG0005134,unassigned,1,1
OG0005135,unassigned,1,1
OG0005136,unassigned,1,1
OG0005137,unassigned,1,1
OG0005138,unassigned,1,1
OG0005139,unassigned,1,1
OG0005140,unassigned,1,1
OG0005141,unassigned,1,1
OG0005142,unassigned,1,1
OG0005143,unassigned,1,1
OG0005144,unassigned,1,1
OG0005145,unassigned,1,1
OG0005146,unassigned,1,1
OG0005147,unassigned,1,1
OG0005148,unassigned,1,1
OG0005149,unassigned,1,1
OG0005150,unassigned,1,1
OG0005151,unassigned,1,1
OG0005152,unassigned,1,1
OG0005153,unassigned,1,1
OG0005154,unassigned,1,1
OG0005155,unassigned,1,1
OG0005156,unassigned,1,1
OG0005157,unassigned,1,1
OG0005158,unassigned,1,1
OG0005159,unassigned,1,1
OG0005160,unassigned,1,1
OG0005161,unassigned,1,1
OG0005162,unassigned,1,1
OG0005163,unassigned,1,1
OG0005164,unassigned,1,1
OG0005165,unassigned,1,1
OG0005166,unassigned,1,1
OG0005167,unassigned,1,1
OG0005168,unassigned,1,1
OG0005169,unassigned,1,1
OG0005170,unassigned,1,1
OG0005171,unassigned,1,1
OG0005172,unassigned,1,1
OG0005173,unassigned,1,1
OG0005174,unassigned,1,1
OG0005175,unassigned,1,1
OG0005176,unassigned,1,1
OG0005177,unassigned,1,1
OG0005178,unassigned,1,1
OG0005179,unassigned,1,1
OG0005180,unassigned,1,1
OG0005181,unassigned,1,1
OG0005182,unassigned,1,1
OG0005183,unassigned,1,1
OG0005184,unassigned,1,1
OG0005185,unassigned,1,1
OG0005186,unassigned,1,1
OG0005187,unassigned,1,1
OG0005188,unassigned,1,1
OG0005189,unassigned,1,1
OG0005190,unassigned,1,1
OG0005191,unassigned,1,1
OG0005192,unassigned,1,1
OG0005193,unassigned,1,1
OG0005194,unassigned,1,1
OG0005195,unassigned,1,1
OG0005196,unassigned,1,1
OG0005197,unassigned,1,1
OG0005198,unassigned,1,1
OG0005199,unassigned,1,1
OG0005200,unassigned,1,1
OG0005201,unassigned,1,1
OG0005202,unassigned,1,1
OG0005203,unassigned,1,1
OG0005204,unassigned,1,1
OG0005205,unassigned,1,1
OG0005206,unassigned,1,1
OG0005207,unassigned,1,1
OG0005208,unassigned,1,1
OG0005209,unassigned,1,1
OG0005210,unassigned,1,1
OG0005211,unassigned,1,1
OG0005212,unassigned,1,1
OG0005213,unassigned,1,1
OG0005214,unassigned,1,1
OG0005215,unassigned,1,1
OG0005216,unassigned,1,1
OG0005217,unassigned,1,1
OG0005218,unassigned,1,1
OG0005219,unassigned,1,1
OG0005220,unassigned,1,1
OG0005221,unassigned,1,1
OG0005222,unassigned,1,1
OG0005223,unassigned,1,1
OG0005224,unassigned,1,1
OG0005225,unassigned,1,1
OG0005226,unassigned,1,1
OG0005227,unassigned,1,1
OG0005228,unassigned,1,1
OG0005229,unassigned,1,1
OG0005230,unassigned,1,1
OG0005231,unassigned,1,1
OG0005232,unassigned,1,1
OG0005233,unassigned,1,1
OG0005234,unassigned,1,1
OG0005235,unassigned,1,1
OG0005236,unassigned,1,1
OG0005237,unassigned,1,1
OG0005238,unassigned,1,1
OG0005239,unassigned,1,1
OG0005240,unassigned,1,1
OG0005241,unassigned,1,1
OG0005242,unassigned,1,1
OG0005243,unassigned,1,1
OG0005244,unassigned,1,1
OG0005245,unassigned,1,1
OG0005246,unassigned,1,1
OG0005247,unassigned,1,1
OG0005248,unassigned,1,1
OG0005249,unassigned,1,1
OG0005250,unassigned,1,1
OG0005251,unassigned,1,1
OG0005252,unassigned,1,1
OG0005253,unassigned,1,1
OG0005254,unassigned,1,1
OG0005255,unassigned,1,1
